Cognitive,Motivation,Social,Resilience,Environment,IMP_Geometric,IMP_Additive,Differenz
2.539800791799111,3.739780889211172,4.563946359597367,3.011687407922696,3.740433019200543,3.449400514420378,3.5191296935461778,-0.06972917912579968
3.7358975567166084,3.0858216196887653,3.570912484504319,3.951394388654847,4.734901839724111,3.7785160241091473,3.81578557785773,-0.03726955374858276
3.735918549456322,3.2007387934484175,2.6318413066657507,3.6405152093555317,4.02235534396299,3.4096525293123245,3.4462738405778017,-0.036621311265477186
2.650734248623925,3.260346926930588,3.7696131547695306,4.219626151377796,1.2036443694388685,2.7780482887811027,3.020792970228142,-0.2427446814470393
1.6067670333220982,3.6577270528934536,3.2727223651201887,3.270945837534592,5.0,3.158954318976881,3.361632457774067,-0.20267813879718588
2.525964208111799,3.7805710267629835,2.445847344627386,5.0,2.960909476909052,3.2193027101621357,3.342658411282244,-0.1233557011201083
2.2815422581005826,3.9131748637178196,2.969881713063518,5.0,4.207808881779396,3.5424569973365823,3.674481543332263,-0.1320245459956806
3.3688783761639725,2.3102833704879915,4.346684095130481,4.407087438656195,2.3117364231514035,3.217212363930307,3.348933940718008,-0.1317215767877009
3.2752866283085194,2.3614538037216684,2.942967988576866,2.998877824400644,4.0327998949536665,3.075784825937096,3.122277227992273,-0.04649240205517691
3.6835923286686434,3.264821493608221,3.982083117452195,2.7440143749077053,3.5035606041690373,3.4090036606813823,3.4356143837611604,-0.026610723079778076
2.4600424863422425,4.781029872946447,2.19284380478455,1.8170533917148939,4.923418472612957,2.969075494532064,3.234877605680218,-0.2658021111481541
4.346404177620121,4.058668712240877,2.8885749148103463,3.573513011818444,4.248407707569522,3.781845484780201,3.8231137048118624,-0.04126822003166142
1.71188196332315,5.0,4.100772941464144,0.8578201822155194,4.240085867827761,2.637643466466929,3.182112190966115,-0.5444687244991862
3.7708836460773227,2.267096751037119,4.008868966383242,3.1626480172909797,4.626592640371985,3.4677632049807277,3.56721800423213,-0.09945479925140255
4.471510772869098,2.9586766823683335,4.694333895489798,3.8491714477488896,4.283834949765367,4.000047517729118,4.051505549648297,-0.051458031919179525
1.7181765090471122,2.2870281345982475,3.0933050532935615,4.075695939919393,4.629397039795272,2.9654980879159614,3.160720535330717,-0.1952224474147557
3.122709069646518,2.493182536826265,2.9068559537885594,4.327051685038413,4.661688785745882,3.4032111411222563,3.5022976062091273,-0.09908646508687102
4.94951002056241,5.0,4.101054443676566,2.8504253869593383,3.062977153583687,3.8859413034504864,3.9927934009564003,-0.10685209750591396
4.40850127802193,5.0,2.5662390923865845,2.8830640247986477,2.8194317843104537,3.4081193419387397,3.5354472359035234,-0.12732789396478372
4.212690318945831,4.339024745071063,4.178708911714345,3.4145046613111956,3.8137628978191405,3.9768117749643226,3.9917383069723145,-0.014926532007991877
2.031495690880414,3.2831463234691167,3.6974780284702655,2.2438327757482206,3.7647404365016532,2.9090250062202028,3.004138651013934,-0.0951136447937313
3.218437075057289,5.0,2.28046789995219,2.610353707491177,5.0,3.436067373071934,3.6218517365001306,-0.18578436342819638
2.8168293260467503,4.5956421968184,3.282823313780337,4.1641489106464045,2.880513528561532,3.4791254145872887,3.547991455170685,-0.06886604058339607
4.4046737375625655,3.6055887619814855,3.8201769608432525,3.67240087295371,3.764246724096764,3.843441862205319,3.8534174114875555,-0.009975549282236429
2.2872057210774654,2.530403688524065,4.486818708720585,1.6646146066133483,4.36312996887334,2.8517344543842786,3.0664345387617606,-0.214700084377482
2.430803460812359,2.8053948062183003,2.662799785095756,1.528180290974794,3.9120918696073064,2.553484332119286,2.667854042541703,-0.11436971042241728
3.123321024355489,2.5075980454472906,5.0,4.6666317395328445,3.709603008958863,3.683283126362937,3.8014307636588973,-0.11814763729596045
2.027201160041038,1.9720093280428341,3.3127769197340973,3.7368337643631144,2.5659144477969615,2.6348068912200313,2.722947123995609,-0.08814023277557759
3.5968266406700833,2.4672816841907133,2.1364992489728833,4.89796537915759,5.0,3.414800530180587,3.619714590598254,-0.2049140604176669
3.7795513724263854,2.9871500233512247,1.887471393351701,3.5976657522705286,2.245835734885822,2.8002402456243756,2.8995348552571327,-0.09929460963275716
3.517796254302417,3.9614255269918517,3.7874386856768663,4.625358052625913,3.850953038382332,3.932206110632946,3.948594311595876,-0.016388200962930366
4.965669989899524,3.4885843742120355,3.799759380528875,1.7540049048740054,2.1304374215715898,3.0072986077979103,3.227691214217206,-0.2203926064192956
3.2838443708486125,4.607650086902094,4.162903513740483,3.0798162617344156,2.489137074695929,3.4416476403581795,3.524670261584307,-0.08302262122612758
2.402120725395447,4.514968374213577,5.0,2.5971831541831225,2.883433196462236,3.3245005085852934,3.4795410900508763,-0.15504058146558286
5.0,3.3486530248670756,3.7138826834366663,4.091221973122453,3.779309828249041,3.9499061330790073,3.9866135019350466,-0.03670736885603931
3.6603249475090247,4.36112982592629,3.3565929347417844,3.059455622196464,4.796080742251669,3.794107182631267,3.8467168145250463,-0.05260963189377943
4.33463547342405,3.447459280953402,3.8403834514616264,2.2799830487660007,3.2766906050493283,3.3607690879873693,3.4358303719308814,-0.07506128394351208
4.65434656989778,1.6737984743757117,5.0,4.827297129011526,3.7280013278040722,3.708022801062127,3.976688700217818,-0.26866589915569117
3.1454557596553094,2.385789039490798,2.723281074985022,3.835875899659257,2.3103532612549937,2.828721590978331,2.880151007009076,-0.051429416030745134
3.9565781243872475,3.370888247094474,3.2369467503832454,4.218708506703025,2.409717101091113,3.3765178251351204,3.4385677459318202,-0.0620499207966998
1.4296102442380834,4.005235861360198,2.294552316813422,3.875600898110485,3.9978081998442834,2.8956158341653007,3.1205615040732946,-0.22494566990799392
3.1125478149657635,2.496857192845211,3.0719575880119883,3.571058932631412,3.0207137011276037,3.0350531910656633,3.0546270459163956,-0.019573854850732264
4.516232377878588,3.475511974311423,2.6674447339809895,2.8882364130885807,3.521748704960686,3.356265590058134,3.4138348408440535,-0.05756925078591957
3.7030985823704152,3.322473777932235,3.8007687878304646,3.2814394542350853,5.0,3.7756048676965923,3.82155612047364,-0.04595125277704781
2.8870746340175604,3.6863797584746956,4.302995585366207,4.935462029468121,3.2840590934270018,3.750710571240896,3.8191942201507167,-0.06848364890982062
4.413400649973991,2.135502385616787,3.6344513213784286,3.1986059170904877,5.0,3.529625290063846,3.676392054811939,-0.1467667647480928
3.962383978334401,3.6751474892505294,4.241037367839146,3.937190807297563,2.2840426013629918,3.5393117559024385,3.6199604488169266,-0.08064869291448806
2.964647242351278,3.2631336968900317,1.7486178409745838,4.009838656261501,2.314068051059106,2.748914072306535,2.8600610975073004,-0.11114702520076536
3.453444518744833,3.7316672975870913,5.0,2.8322818315874945,4.786547103961223,3.874867366520309,3.9607881503761284,-0.08592078385581958
2.9480658825624046,4.2262465217905145,4.314916411231341,3.202710812343504,3.0586473675056975,3.5018884415198657,3.5501173990866923,-0.04822895756682666
3.169090387751169,3.8804965367352953,0.14812518477117198,2.2549766000462137,3.3285362507733742,1.6872103560713325,2.556244992015445,-0.8690346359441123
3.8861147877540794,3.790743828874025,4.086375061152014,3.1094101507436602,4.179477250279591,3.790318042537872,3.8104242157606736,-0.020106173222801615
3.73758593100219,3.7003610618500593,1.7469841182608816,2.7743622469538396,5.0,3.1992743432299804,3.3918586716133943,-0.19258432838341388
5.0,1.050540916135954,3.488423705598986,2.230947806888415,1.8377437712955842,2.3722328464933264,2.721531239983788,-0.34929839349046166
2.665212658691023,2.969672189741873,2.546846779396695,4.03465615841869,3.5462108470885347,3.104580005087057,3.1525197266673635,-0.04793972158030657
3.909712034063523,4.007382402124266,2.9582762339819384,5.0,2.1456086366156093,3.4618875672260208,3.6041958613570673,-0.1423082941310465
3.6631041082868423,4.039880227542671,3.3292401263145384,5.0,2.209209965007644,3.5249582207914116,3.648286885430339,-0.12332866463892733
3.1197009401221187,4.4772241255535015,2.360840258495564,4.662211967271216,2.858365862074897,3.3773778168532846,3.4956686307034595,-0.11829081385017481
4.43901564033637,4.534525689994311,3.4654362550278965,4.4314009604629945,4.249779780696468,4.2043298964476365,4.224031665303608,-0.019701768855971302
3.7873696334869194,2.8635687407521817,2.8374111244637397,4.029457112358559,2.70529787334778,3.199822149616164,3.244620896881836,-0.04479874726567212
3.7418916432756926,4.302787701149268,2.7401120956014173,4.121522748548057,3.8926639175780506,3.7152052627591754,3.7597956212304973,-0.04459035847132187
3.0863235419464115,3.3667384880082847,4.067827615356821,4.0441851805166085,4.740949709155334,3.817173951348862,3.8612049069966914,-0.04403095564782955
3.3650787037960863,3.0721101215840863,4.001443415794184,3.735353537384814,5.0,3.7808555084494513,3.834797155711834,-0.05394164726238282
3.4753903125086,3.554128130638292,4.345589250275083,3.6424625812273033,2.9078600116766036,3.5559102171918107,3.585086057265176,-0.02917584007336549
2.4437108999474715,3.8903697385539386,2.4592075801353803,2.3464686924842657,5.0,3.0735772453387558,3.227951382224211,-0.1543741368854552
3.0788965042093777,3.6171844450245816,3.2108927015955055,2.3981555658950686,2.7886281414162353,2.990418006809805,3.0187514716281534,-0.028333464818348197
2.1805015079423167,3.6202454045695664,4.975820596746056,3.231661865170336,4.2851596138123815,3.5246046225874714,3.6586777976481315,-0.13407317506066008
2.5851181788126563,2.0617391403222634,2.9061869145335293,2.8768569551512315,3.188817091555941,2.6947414802801397,2.7237436560751243,-0.02900217579498454
2.439097876867811,0.1,2.6639380622347475,3.5914273596074886,1.0567529222992684,1.197839910431071,1.9702432442018634,-0.7724033337707923
3.774519517620737,2.939098060837652,3.741918673887818,3.0274224252833775,0.6526613915227499,2.41427206028007,2.827124013830467,-0.41285195355039717
4.1999044239284276,2.4636982982577225,3.6274096316089293,3.8859747679149623,2.8020256046749146,3.328734228118019,3.395802545276991,-0.06706831715897188
2.5351985596577453,2.5873833321076614,4.367995941632325,4.023719342027845,3.184694928082199,3.258142685959752,3.3397984207015545,-0.08165573474180254
3.6587189843387513,1.6887739468434644,2.5708861706284756,3.6523391729751795,2.350033503918496,2.6725492398306843,2.7841503557408736,-0.11160111591018929
1.51403854947019,4.342974034579423,3.007399102258708,2.9997933303862383,2.952732407755274,2.8098693787295446,2.9633874848899664,-0.15351810616042183
4.161610849683651,2.725176105921707,3.1953683909075368,5.0,2.3928551039648327,3.368314819000122,3.4950020900955456,-0.12668727109542344
3.4334142361374913,3.485538015542743,3.7121034829487236,5.0,2.153372066506815,3.4351130655185087,3.5568855602271547,-0.12177249470864604
1.846891207701717,2.0438188688886463,2.846316009846656,2.852192795970372,3.4120497727982473,2.5343828087995077,2.6002537310411276,-0.06587092224161983
2.8666335616919785,2.8351004746743325,2.5644077066942867,3.7622873652585946,3.932053608151719,3.1462977572591364,3.192096543294182,-0.0457987860350455
3.094936343382065,3.4278199380040273,3.36922405640671,4.3032052969522505,4.794751855164269,3.7458601849982753,3.7979874979818637,-0.052127312983588414
5.0,2.7686656318536644,4.81181654408468,3.753692501784547,4.325811049579844,4.044037393840125,4.131997145460547,-0.08795975162042158
5.0,3.256449376348215,4.501930045866169,4.472819546414989,5.0,4.394737017518801,4.446239793725875,-0.051502776207073886
3.420303092540706,3.8135774874269637,2.7985412162573082,4.711196470653077,4.554184137745526,3.791177651579622,3.859560480924716,-0.0683828293450941
5.0,3.805363189842219,3.994664392303202,2.7104845833182285,3.3231565988315004,3.690530788811829,3.7667337528590297,-0.07620296404720062
3.7151414498004804,3.9687518858155686,4.269209965447879,3.0637957537408735,3.9788054751868964,3.7757033634479886,3.79914090599834,-0.023437542550351242
1.8328549893351054,1.5495733466834833,3.8617214467389758,2.638343519007218,2.402072866429843,2.3356498792659686,2.456913233638925,-0.12126335437295666
3.8454675245766756,2.812552741880141,3.4037999799326912,2.3430960935860115,4.18503799088599,3.24713744520131,3.317990866172302,-0.0708534209709919
4.032085167871719,2.2973075936585197,3.8178906686098046,4.149908002642453,3.5057040394660115,3.485597297112537,3.5605790944497016,-0.07498179733716448
3.3399352614599205,1.1113825637882826,2.241457894754027,3.677798984318702,3.104436589262481,2.486225972340073,2.6950022587166824,-0.2087762863766094
2.6835610663406495,5.0,2.861203088444253,3.4986578232510994,2.6578477638049214,3.239905541447644,3.340253948368184,-0.10034840692054026
5.0,2.2256071418567527,3.540296521486951,5.0,3.7890312547612863,3.7548385516246117,3.9109869836209983,-0.15614843199638662
4.744216953288775,4.278225325014965,3.8019176082363786,2.4787632177636123,3.3294721521792785,3.6375440833143005,3.7265190512966013,-0.08897496798230087
3.003522381416425,3.2031004065971906,3.698545868912193,3.354910302964406,2.2761372036652814,3.0677668981233537,3.1072432327110997,-0.03947633458774602
1.7248141171939404,3.2110706284193213,3.6467607718073505,3.998058277471864,5.0,3.320654649927675,3.5161407589784957,-0.19548610905082064
2.168680320468995,3.837055538125189,2.7179749763672114,2.984365596554124,2.173742953275603,2.7120635256682797,2.776363876958224,-0.06430035128994449
3.4846093058628256,4.54988391578945,4.476607854015698,4.423848519282825,3.6943560267070175,4.100987928438722,4.125861124331562,-0.024873195892840094
4.231626770848807,4.653698933286698,3.3809222481168857,5.0,4.3191715207759005,4.280970701847294,4.317083894605658,-0.03611319275836422
2.4907308450646957,3.733090822875842,3.1702353755969117,3.31699583830461,4.265225930603811,3.3422179403424135,3.3952557624891737,-0.05303782214676023
3.019982253047889,4.789362133767883,4.668484182896279,4.247803038734012,4.559056641360338,4.200485245723123,4.25693764996128,-0.056452404238156895
2.815413834621479,2.487983255625215,4.915282865227299,4.978518340264399,4.156776730167967,3.720137599573169,3.8707950051812716,-0.15065740560810248
4.125543474656297,2.718776406379626,4.613056177551807,4.424216265592168,1.7035423471277098,3.2976650175886086,3.5170269342615215,-0.21936191667291283
4.144978783457982,2.9427335960190337,4.9302564465296035,2.3698200525976247,3.280445775795843,3.419465296280068,3.5336469308800176,-0.11418163459994979
3.5935438930241945,1.6711413906792703,4.045893305443957,1.648468572400201,4.021038982014922,2.7630828429611447,2.996017228712509,-0.23293438575136438
3.946899794625145,3.8748245375238595,3.276064425511868,3.456737571184213,3.6113425239201042,3.624425134501623,3.633173770553038,-0.008748636051414849
1.8124166523990013,3.7297190258750965,2.7751052864289933,3.641202594927017,3.4180600299730113,2.976100760054471,3.0753007179206238,-0.09919995786615265
4.277618281739096,3.650546966606306,3.771070543239108,2.2311989321476458,1.9704615088810435,3.03826866539314,3.18017924652264,-0.14191058112949984
1.7120645583829108,4.206994418170132,2.4784776443428527,3.7103770470551236,1.9171879892634827,2.634826147243929,2.8050203314429,-0.17019418419897114
3.9611314152125097,2.620272145621014,2.234102953218914,3.076998531662339,2.997722998798106,2.924405045440426,2.978045608902576,-0.053640563462150403
3.8659931464506965,2.7433054018655083,4.851500832638864,3.9055031481355633,3.46046297437311,3.702069004913094,3.7653531006927485,-0.06328409577965433
3.430042003943635,2.6696020731455676,5.0,3.146382810563993,2.949086572946571,3.3546175233023567,3.439022692119953,-0.08440516881759619
2.9529818661563754,2.3443541257865563,3.9329757115635644,2.2001754774774636,3.069810707995913,2.837362568653359,2.9000595777959743,-0.06269700914261556
2.455337321823456,2.4773131829570296,1.4283451292306144,4.207881994800515,3.2499277048085933,2.599994910661619,2.763761066724042,-0.16376615606242284
4.216983990130031,2.955620956143616,4.506775999291673,3.702533517540919,1.881941508048541,3.3000791512934815,3.452771194230956,-0.15269204293747451
2.560345299102875,4.139000564135814,3.3739125017444893,3.7104668643239953,4.411367899133571,3.576563461621076,3.6390186256881494,-0.06245516406707319
2.1280679800119566,5.0,4.919265451470369,2.6762335893240063,4.158060819093869,3.573173651904975,3.7763255679800403,-0.20315191607506522
3.9827885633352342,5.0,3.4750689725604227,4.121554544360785,5.0,4.273958964859542,4.315882416051288,-0.0419234511917459
5.0,4.505948190959937,3.1218125700182573,3.482180817785419,5.0,4.1456904324780055,4.221988315752723,-0.07629788327471765
1.6175008159889928,3.7821702074348686,3.500830097790379,2.3964573077304756,3.120479749145203,2.76000288089763,2.883487635617984,-0.12348475472035414
5.0,3.058273252707948,5.0,2.4824525381676232,2.9197101275835804,3.5377520971600167,3.69208718369183,-0.15433508653181338
2.667251851786558,2.887052769560333,2.7247080275645557,3.085639778325156,2.5189433113738646,2.77000445409134,2.776719147722093,-0.006714693630752944
2.562442536222455,4.010559136019594,4.315169191653264,3.519477549166835,2.399047901538872,3.270956746842527,3.361339262920204,-0.090382516077677
2.608713313337087,3.571380701540467,4.3777379427401115,1.4322785762362535,4.759399145473804,3.0818988257827034,3.3499019358655446,-0.2680031100828413
2.413928730575394,5.0,4.141830062842304,2.7903866037526086,4.959257002609668,3.6982268173854,3.8610804799559952,-0.16285366257059541
5.0,2.393822328695133,5.0,4.560691577291902,3.7776622475978177,4.005503820963613,4.14643523071697,-0.1409314097533576
0.5286979658070599,2.70748158629284,2.544918986805969,1.3800191608425063,3.265285056482118,1.750050842612957,2.085280551246099,-0.33522970863314194
4.720439860857763,5.0,2.3888922008042583,3.318462215458385,2.5865787568503666,3.443200572746739,3.602874606794155,-0.15967403404741587
4.761053912835833,3.3320475869363886,3.7543566129611854,3.74081969334606,3.9079941055344163,3.872345494351188,3.899254382322776,-0.02690888797158797
4.7933816224085115,2.803748446403845,4.1902737099091905,3.6639081781809573,3.9517364940737254,3.8218285526090203,3.8806096901952456,-0.058781137586225274
3.6468939174024615,3.256006782179041,5.0,5.0,2.477459288999295,3.7437858055037587,3.876071997716159,-0.13228619221240034
3.4811692796246074,5.0,4.508449774397622,0.9537944204973399,5.0,3.270615065286482,3.788682694903914,-0.5180676296174322
3.574948771097973,3.5261070761557676,1.048060896077986,4.736091354655449,2.799523406366714,2.8099021852152197,3.1369463008707776,-0.3270441156555579
3.9900888910419328,2.523555623586038,3.038883538079872,2.1493018525333434,3.3977639451317962,2.950122332323025,3.019918770074596,-0.06979643775157118
3.9770566270206746,3.9279358666771538,2.898243423637231,2.937359153066299,4.826050688467971,3.6431914199239728,3.7133291517738654,-0.07013773184989258
3.3371078214359704,4.197366382186427,5.0,2.8702989984612852,4.476188324366071,3.8978984683282354,3.9761923052899513,-0.07829383696171588
2.1157334587200247,2.740731584010302,2.4424298990671414,4.5405565638234044,3.633306989371249,2.9765429269043695,3.094551698998424,-0.11800877209405458
3.4897931745163757,4.096271783129711,3.4308255048103486,3.351901139359765,4.491442373455708,3.746733670251967,3.772046795054382,-0.025313124802414766
2.858561532809556,1.7513472461632826,3.528814428237084,3.1045608513648157,2.4602060943820323,2.667006408407307,2.7406980305913544,-0.07369162218404757
3.364880839978414,4.758071768369961,4.725957026036588,3.0724740108428414,3.0010805585995537,3.704514196728008,3.784492840765471,-0.07997864403746302
4.986124875356584,3.0429518012988184,3.5485249429764165,3.617039832181679,3.1609606994193795,3.612897951866015,3.6711204302465754,-0.05822247838056027
5.0,2.2567005589646274,3.5713289868599314,5.0,4.472560225312628,3.8990607355866347,4.0601179542274375,-0.1610572186408028
3.561054442826201,3.978385993793151,4.476858075587598,4.195824873373137,3.2025230760898795,3.8557928677231965,3.8829292923339933,-0.027136424610796794
4.731659742097486,3.6247986341092493,4.4470059256031655,2.9125736232858666,2.782919478495417,3.616000905779397,3.699791480718237,-0.08379057493884012
4.004205644000985,3.9085694146202195,3.240994384822474,2.0513844159318726,3.016834010819145,3.157636908618877,3.2443975740389392,-0.08676066542006211
3.5383327494807855,3.3275881305972623,4.930966407135202,4.277153513315577,3.689985331862022,3.9120820245536936,3.95280522647817,-0.04072320192447654
5.0,2.843956512469677,2.3739284472241335,2.124851731846991,2.7001173736440194,2.8669120560178087,3.008570813036964,-0.14165875701915542
3.2684163673705218,4.673927528009891,4.426085715658765,3.6489326737857604,1.8738935548022395,3.4118504583497096,3.5782511679254356,-0.16640070957572606
3.349524955275434,3.5325061040671133,3.994591734523488,3.153229529189973,2.6638383162870634,3.309484846283899,3.338738127868614,-0.029253281584715296
5.0,3.8622222377079285,2.435738897668065,3.947980001562406,3.9261688099146617,3.737286411062959,3.8344219893706124,-0.09713557830765351
4.144801258416685,3.0448380209916914,3.699156006076625,5.0,3.0903780713626543,3.729326730673293,3.7958346713695312,-0.06650794069623833
4.290940662997609,1.3956412696656035,4.693783745322817,3.817532803608584,4.687732973821088,3.4699163581376142,3.7771262910831402,-0.307209932945526
2.623756773778455,5.0,2.168551453499825,3.1817604479713952,3.1720611113878117,3.1018048204260267,3.2292259573274977,-0.12742113690147105
2.8592632570488856,5.0,2.7581636621489896,4.26986956836933,4.021980460468109,3.68247450781142,3.7818553896070624,-0.0993808817956423
2.203903129474957,3.186838391563027,3.307472600413028,4.629872979612049,4.329703916134858,3.4167658235626135,3.531558203439584,-0.11479237987697033
4.708679840849956,2.72388928622472,2.8480100487427884,4.147446952122007,2.817754071035812,3.3578617499727654,3.4491560397950565,-0.09129428982229104
4.573463130076185,1.6741953283361188,2.9462173185599188,2.7911264399766536,1.6604717467339793,2.534343146852328,2.7290947927365705,-0.19475164588424265
3.93613594698186,3.5652570258905603,4.088668081589578,3.2942115112676253,2.298831750738187,3.3697702474534177,3.4366208632935624,-0.06685061584014473
3.4742295418386875,2.2584376592058204,3.732138518548065,4.927406558884979,2.499470654060854,3.246520592291271,3.378336586507681,-0.1318159942164101
5.0,3.17505766914669,3.8548781032557953,2.596449800518681,2.7724352414857587,3.379050812888355,3.479764162881385,-0.10071334999302994
3.5620752206705495,2.385036627894625,3.985968546004115,3.1450737490335787,2.5199293167361545,3.0602030233767965,3.1196166920678046,-0.05941366869100806
3.8599629656494137,2.5569578763551655,2.3277887314706773,1.2337059079001258,1.2836035306225941,2.052005705857728,2.2524038023995954,-0.20039809654186724
3.0936461866283707,4.865937284686845,5.0,2.579281277181136,2.345520924430625,3.401488714106538,3.576877134585396,-0.17538842047885783
3.564608280815092,3.1440836844223874,4.926918405993504,2.0242841741994226,5.0,3.5437620464427826,3.731978909086081,-0.1882168626432983
3.547899270320319,3.449398170569927,2.6174529506008715,1.9784293152734433,2.9890068749105554,2.8542248912443746,2.9164373163350232,-0.062212425090648615
5.0,2.6228015564475933,4.476510791924236,2.9531889806562432,3.684043149442994,3.639638112279246,3.7473088956942133,-0.10767078341496727
3.6281707719727296,4.765746820992711,2.440795138145088,3.3364755565962096,2.6024704150726095,3.2569024666376696,3.354731740555869,-0.09782927391819962
3.8771505183635826,3.9976206179327596,2.511911649320742,4.179755964956492,5.0,3.8202158812382407,3.9132877501147147,-0.093071868876474
2.9061530530596476,4.6904415850411025,2.7740720264204004,4.900024175757935,2.8196497333865254,3.496299808762377,3.618068114733122,-0.12176830597074506
3.040050652005479,2.555395747692533,2.7860824739152408,2.4214430357929126,4.0440442315759935,2.9190707549127715,2.9694032281964313,-0.05033247328365986
3.114034812005474,2.2418815841889748,1.8422329526381869,4.188825331180114,3.215517760539445,2.803656275358965,2.9204984881104386,-0.11684221275147344
4.434902206303303,4.499642970541095,2.094343202255215,4.074999505181492,3.147182019313212,3.5142437026746998,3.6502139807188643,-0.1359702780441645
2.571147447792346,3.7439521941390255,2.610046371909367,3.789091948488358,3.004137392594842,3.0993604528889285,3.143675070984788,-0.04431461809585935
3.2742019001702745,3.8724594882887073,3.987187027611972,3.0975132309629037,3.9201398299892833,3.610893962321928,3.630300295404628,-0.019406333082700122
3.8311814771057873,4.19203660047039,2.408685137332877,3.681756516294229,3.9193321553917553,3.5429171086600992,3.606598377319007,-0.06368126865890789
5.0,1.8346109633046228,4.82300581477361,4.316313696187739,3.6153661868371443,3.6967443119017767,3.9178593322206225,-0.2211150203188459
2.4918950490342224,4.1612913869882675,2.7390981700363612,4.384773725337034,3.269719263699338,3.3263245799247723,3.4093555190190443,-0.08303093909427206
5.0,2.788767246513922,1.7940982668880934,3.1439189506673793,4.355984363770331,3.2133440734847767,3.416553765567945,-0.2032096920831683
3.3760714310510473,3.489785570481316,3.149599126075234,3.6928517694225445,3.1199079581251974,3.358875152200193,3.365643171031068,-0.006768018830874745
3.8275815990760553,3.904445528201121,3.3381255130799885,2.815617745537133,3.776445157185357,3.5069427229832018,3.5324431086159307,-0.02550038563272894
2.481625350628944,3.205780533390722,2.356120446783441,4.880231625928428,3.3258860000697132,3.1379285987129903,3.2499287913602495,-0.11200019264725913
2.9762859592108883,4.738644572045807,3.880005227128651,4.365112258981265,2.287794791300713,3.5278874146920107,3.649568561733465,-0.12168114704145427
3.734184317748495,3.366583902078449,2.3584629343077728,4.700131812100365,3.2730391259310054,3.4026328977166966,3.486480418433217,-0.08384752071652057
5.0,3.1329966181514215,4.5610003930390635,2.992126239386404,2.7663341601122613,3.5840570868838557,3.6904914821378307,-0.10643439525397502
4.139728850536832,4.802456707204595,4.317675904024319,3.8654525028468347,2.219930001276521,3.7449412008006187,3.86904879317782,-0.12410759237720148
3.533150243822088,3.3644034535525815,3.2091715291556255,3.4777086182846686,4.59291777712465,3.605529006058887,3.635470324387923,-0.029941318329036015
2.506984657191019,3.5814414549564955,4.518768140303681,1.644254476662132,2.199629548152352,2.7121245733552812,2.8902156554531357,-0.17809108209785451
5.0,4.1411037315884025,1.3711843744562966,3.7245248740804455,3.1114621677277596,3.187450687611166,3.4696550295705806,-0.2822043419594147
2.067795747552312,4.435331427150345,2.5952500409932817,4.394560952795343,3.512143705759847,3.258518105631269,3.401016374850226,-0.1424982692189567
4.401900103860869,2.100452391614674,2.3479946535356717,4.0876831293621185,4.251731994490964,3.275960423620985,3.4379524545728595,-0.16199203095187453
2.9300341356362676,4.12907261467886,2.0934995349835477,3.982351566393426,4.141857519914671,3.3433863447046175,3.4553630743213546,-0.1119767296167371
4.877394155915654,5.0,2.533330452505,3.6901665463315547,3.2767704645241262,3.7555049425278195,3.875532323855267,-0.12002738132744728
1.8258809771187936,3.014596032482712,4.549451477248538,3.1064097087407423,2.8854401504153957,2.9527473336822516,3.0763556692012357,-0.12360833551898409
4.565609019096515,3.9434836521990864,2.695624350218457,3.428058849763623,2.2420378370433918,3.268480271382351,3.374962741664215,-0.10648247028186386
1.7087562391643942,4.60776148135986,3.6648500042432555,3.1793898370107856,2.5685032229177613,2.9816045389151693,3.145852156939212,-0.16424761802404264
2.786796492750744,4.924249830435015,4.326910826894289,3.9208721620145495,3.9565604173781614,3.9161990043230515,3.9830779458945513,-0.06687894157149987
1.826157981702058,1.0679927269600205,4.123953966925647,2.8969078875976613,3.477951045757464,2.4084393827817725,2.6785927217885703,-0.27015333900679783
4.878395505233786,5.0,4.129855041554108,2.9224211182046327,2.665552220055837,3.7926464733940195,3.9192447770096726,-0.12659830361565305
3.118047201468667,4.269902047940283,2.883739055664351,1.242422531452684,2.636900270368524,2.629807236521893,2.8302022213789018,-0.20039498485700857
3.0875998979852177,3.500406245248174,2.924834147871321,5.0,3.4575702472713346,3.5279006457214366,3.5940821076752094,-0.06618146195377284
5.0,4.687569559096606,4.453803985358002,4.176661782534958,2.415877623282835,4.022634868393528,4.14678259005448,-0.12414772166095212
3.32720272818066,3.862067039044042,2.4437603942662243,3.882713029421657,4.536189395543531,3.5363629602197184,3.6103865172912224,-0.07402355707150399
4.358576514917675,2.6084638336723565,2.3822062580953225,3.790633980219432,4.126655590254388,3.35277018788038,3.453307235431835,-0.10053704755145487
4.232035806986962,2.840347176380436,3.9260949773508966,3.0168737029780752,2.330189627735556,3.1927579231274916,3.2691082582863857,-0.07635033515889411
2.41915305988579,3.447606485810214,3.3926402108410043,3.1878716641838563,3.775942403445826,3.2095859216701625,3.244642764833338,-0.035056843163175255
3.7449658945034474,1.766557117536403,3.5303203117439055,5.0,2.9034788080549614,3.2066803124364895,3.389064426367743,-0.18238411393125364
3.7814720854365307,4.729176355043751,3.773320356265473,2.869486822070765,3.424105347668489,3.6669440863800067,3.715512193297002,-0.0485681069169952
2.2676234261058994,4.12305942963013,2.238721643633184,3.584440578156756,3.3029538290482487,3.0117776292465845,3.103359781314844,-0.09158215206825959
